trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
25753802,2019-11-22 05:49:06,2019-11-22 05:53:06,1943,239.0,180,Ritchie Ct & Banks St,291,Wells St & Evergreen Ave,Subscriber,Female,1989.0
25592395,2019-10-28 20:04:30,2019-10-28 20:11:40,3043,430.0,210,Ashland Ave & Division St,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1993.0
25299113,2019-10-06 11:30:33,2019-10-06 11:40:07,4059,573.0,99,Lake Shore Dr & Ohio St,172,Rush St & Cedar St,Subscriber,Male,1992.0
25745665,2019-11-20 19:55:20,2019-11-20 20:08:58,2941,817.0,432,Clark St & Lunt Ave,450,Warren Park West,Subscriber,Female,1962.0
25328981,2019-10-08 07:00:38,2019-10-08 07:08:45,888,487.0,80,Aberdeen St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1970.0
25840531,2019-12-06 16:52:22,2019-12-06 17:02:58,5565,635.0,52,Michigan Ave & Lake St,192,Canal St & Adams St,Subscriber,Male,1971.0
25314056,2019-10-07 09:04:35,2019-10-07 09:10:32,1612,356.0,296,Broadway & Belmont Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1990.0
25500598,2019-10-20 15:39:19,2019-10-20 18:00:02,477,"8,442.0",220,Clark St & Drummond Pl,220,Clark St & Drummond Pl,Customer,,
25371827,2019-10-10 13:45:41,2019-10-10 14:49:07,3685,"3,805.0",35,Streeter Dr & Grand Ave,117,Wilton Ave & Belmont Ave,Customer,,
25907071,2019-12-18 17:41:09,2019-12-18 17:49:19,2355,490.0,164,Franklin St & Lake St,359,Larrabee St & Division St,Subscriber,Male,1994.0
25332627,2019-10-08 09:07:34,2019-10-08 09:26:27,1093,"1,132.0",315,Elston Ave & Wabansia Ave,66,Clinton St & Lake St,Subscriber,Male,1983.0
25315371,2019-10-07 11:25:22,2019-10-07 12:02:37,4082,"2,235.0",75,Canal St & Jackson Blvd,177,Theater on the Lake,Subscriber,Male,1958.0
